ROW_ID,SPLIT,N_CLUSTERS,CLUSTER,CLUSTER_ORACLE,GATE_CONFIDENCE
tut_top5_train_0000219,train,4,1,1,1.0
tut_top5_train_0000220,train,4,2,2,1.0
tut_top5_train_0000221,train,4,1,1,1.0
tut_top5_train_0000222,train,4,3,3,1.0
tut_top5_train_0000223,train,4,2,2,1.0
tut_top5_train_0000224,train,4,0,0,1.0
tut_top5_train_0000225,train,4,0,0,1.0
tut_top5_train_0000226,train,4,2,2,1.0
tut_top5_train_0000227,train,4,2,2,1.0
tut_top5_train_0000228,train,4,0,0,1.0
tut_top5_train_0000229,train,4,0,0,1.0
tut_top5_train_0000230,train,4,0,0,1.0
tut_top5_train_0000231,train,4,1,1,1.0
tut_top5_train_0000232,train,4,0,0,1.0
tut_top5_train_0000233,train,4,2,2,1.0
tut_top5_train_0000234,train,4,2,2,1.0
tut_top5_train_0000235,train,4,2,2,1.0
tut_top5_train_0000236,train,4,0,0,1.0
tut_top5_train_0000237,train,4,1,1,1.0
tut_top5_train_0000238,train,4,2,2,1.0
tut_top5_train_0000239,train,4,2,2,1.0
tut_top5_train_0000240,train,4,1,1,1.0
tut_top5_train_0000241,train,4,2,2,1.0
tut_top5_train_0000242,train,4,3,3,1.0
tut_top5_train_0000243,train,4,2,2,1.0
tut_top5_train_0000244,train,4,1,1,1.0
tut_top5_train_0000245,train,4,2,2,1.0
tut_top5_train_0000246,train,4,2,2,1.0
tut_top5_train_0000247,train,4,0,0,1.0
tut_top5_train_0000248,train,4,1,1,1.0
tut_top5_train_0000249,train,4,0,0,1.0
tut_top5_train_0000250,train,4,0,0,1.0
tut_top5_train_0000251,train,4,2,2,1.0
tut_top5_train_0000252,train,4,0,0,1.0
tut_top5_train_0000253,train,4,1,1,1.0
tut_top5_train_0000254,train,4,3,3,1.0
tut_top5_train_0000255,train,4,3,3,1.0
tut_top5_train_0000256,train,4,0,0,1.0
tut_top5_train_0000257,train,4,2,2,1.0
tut_top5_train_0000258,train,4,2,2,1.0
tut_top5_train_0000259,train,4,2,2,1.0
tut_top5_train_0000260,train,4,2,2,1.0
tut_top5_train_0000261,train,4,1,1,1.0
tut_top5_train_0000262,train,4,2,2,1.0
tut_top5_train_0000263,train,4,1,1,1.0
tut_top5_train_0000264,train,4,2,2,1.0
tut_top5_train_0000265,train,4,2,2,1.0
tut_top5_train_0000266,train,4,0,0,1.0
tut_top5_train_0000267,train,4,0,0,1.0
tut_top5_train_0000268,train,4,1,1,1.0
tut_top5_train_0000269,train,4,0,0,1.0
tut_top5_train_0000270,train,4,2,2,1.0
tut_top5_train_0000271,train,4,3,3,1.0
tut_top5_train_0000272,train,4,3,3,1.0
tut_top5_train_0000273,train,4,2,2,1.0
tut_top5_train_0000274,train,4,3,3,1.0
tut_top5_train_0000275,train,4,2,2,1.0
tut_top5_train_0000276,train,4,0,0,1.0
tut_top5_train_0000277,train,4,3,3,1.0
tut_top5_train_0000278,train,4,1,1,1.0
tut_top5_train_0000279,train,4,0,0,1.0
tut_top5_train_0000280,train,4,1,1,1.0
tut_top5_train_0000281,train,4,1,1,1.0
tut_top5_train_0000282,train,4,3,3,1.0
tut_top5_train_0000283,train,4,3,3,1.0
tut_top5_train_0000284,train,4,0,0,1.0
tut_top5_train_0000285,train,4,2,2,1.0
tut_top5_train_0000286,train,4,1,1,1.0
tut_top5_train_0000287,train,4,2,2,1.0
tut_top5_train_0000288,train,4,2,2,1.0
tut_top5_train_0000289,train,4,1,1,1.0
tut_top5_train_0000290,train,4,0,0,1.0
tut_top5_train_0000291,train,4,1,1,1.0
tut_top5_train_0000292,train,4,3,3,1.0
tut_top5_train_0000293,train,4,1,1,1.0
tut_top5_train_0000294,train,4,2,2,1.0
tut_top5_train_0000295,train,4,2,2,1.0
tut_top5_train_0000296,train,4,2,2,1.0
tut_top5_train_0000297,train,4,2,2,1.0
tut_top5_train_0000298,train,4,1,1,1.0
tut_top5_train_0000299,train,4,0,0,1.0
tut_top5_train_0000300,train,4,3,3,1.0
tut_top5_train_0000301,train,4,3,3,1.0
tut_top5_train_0000302,train,4,0,0,1.0
tut_top5_train_0000303,train,4,2,2,1.0
tut_top5_train_0000304,train,4,0,0,1.0
tut_top5_train_0000305,train,4,0,0,1.0
tut_top5_train_0000306,train,4,0,0,1.0
tut_top5_train_0000307,train,4,0,0,1.0
tut_top5_train_0000308,train,4,2,2,1.0
tut_top5_train_0000309,train,4,2,2,1.0
tut_top5_train_0000310,train,4,1,1,1.0
tut_top5_train_0000311,train,4,2,2,1.0
tut_top5_train_0000312,train,4,1,1,1.0
tut_top5_train_0000313,train,4,2,2,1.0
tut_top5_train_0000314,train,4,2,2,1.0
tut_top5_train_0000315,train,4,3,3,1.0
tut_top5_train_0000316,train,4,1,1,1.0
tut_top5_train_0000317,train,4,3,3,1.0
tut_top5_train_0000318,train,4,0,0,1.0
tut_top5_train_0000319,train,4,2,2,1.0
tut_top5_train_0000320,train,4,3,3,1.0
tut_top5_train_0000321,train,4,1,1,1.0
tut_top5_train_0000322,train,4,2,2,1.0
tut_top5_train_0000323,train,4,2,2,1.0
tut_top5_train_0000324,train,4,2,2,1.0
tut_top5_train_0000325,train,4,1,1,1.0
tut_top5_train_0000326,train,4,0,0,1.0
tut_top5_train_0000327,train,4,3,3,1.0
tut_top5_train_0000328,train,4,2,2,1.0
tut_top5_train_0000329,train,4,0,0,1.0
tut_top5_train_0000330,train,4,0,0,1.0
tut_top5_train_0000331,train,4,3,3,1.0
tut_top5_train_0000332,train,4,1,1,1.0
tut_top5_train_0000333,train,4,2,2,1.0
tut_top5_train_0000334,train,4,3,3,1.0
tut_top5_train_0000335,train,4,1,1,1.0
tut_top5_train_0000336,train,4,1,1,1.0
tut_top5_train_0000337,train,4,3,3,1.0
tut_top5_train_0000338,train,4,1,1,1.0
tut_top5_train_0000339,train,4,2,2,1.0
tut_top5_train_0000340,train,4,3,3,1.0
tut_top5_train_0000341,train,4,1,1,1.0
tut_top5_train_0000342,train,4,2,2,1.0
tut_top5_train_0000343,train,4,2,2,1.0
tut_top5_train_0000344,train,4,2,2,1.0
tut_top5_train_0000345,train,4,0,0,1.0
tut_top5_train_0000346,train,4,2,2,1.0
tut_top5_train_0000347,train,4,3,3,1.0
tut_top5_train_0000348,train,4,1,1,1.0
tut_top5_train_0000349,train,4,2,2,1.0
tut_top5_train_0000350,train,4,2,2,1.0
tut_top5_train_0000351,train,4,3,3,1.0
tut_top5_train_0000352,train,4,1,1,1.0
tut_top5_train_0000353,train,4,3,3,1.0
tut_top5_train_0000354,train,4,3,3,1.0
tut_top5_train_0000355,train,4,2,2,1.0
tut_top5_train_0000356,train,4,2,2,1.0
tut_top5_train_0000357,train,4,0,0,1.0
tut_top5_train_0000358,train,4,0,0,1.0
tut_top5_train_0000359,train,4,3,3,1.0
tut_top5_train_0000360,train,4,3,3,1.0
tut_top5_train_0000361,train,4,2,2,1.0
tut_top5_train_0000362,train,4,1,1,1.0
tut_top5_train_0000363,train,4,1,1,1.0
tut_top5_train_0000364,train,4,2,2,1.0
tut_top5_train_0000365,train,4,2,2,1.0
tut_top5_train_0000366,train,4,0,0,1.0
tut_top5_train_0000367,train,4,2,2,1.0
tut_top5_train_0000368,train,4,1,1,1.0
tut_top5_train_0000369,train,4,1,1,1.0
tut_top5_train_0000370,train,4,2,2,1.0
tut_top5_train_0000371,train,4,3,3,1.0
tut_top5_train_0000372,train,4,2,2,1.0
tut_top5_train_0000373,train,4,2,2,1.0
tut_top5_train_0000374,train,4,1,1,1.0
tut_top5_train_0000375,train,4,0,0,1.0
tut_top5_train_0000376,train,4,0,0,1.0
tut_top5_train_0000377,train,4,2,2,1.0
tut_top5_train_0000378,train,4,3,3,1.0
tut_top5_train_0000379,train,4,0,0,1.0
tut_top5_train_0000380,train,4,0,0,1.0
tut_top5_train_0000381,train,4,1,1,1.0
tut_top5_train_0000382,train,4,2,2,1.0
tut_top5_train_0000383,train,4,2,2,1.0
tut_top5_train_0000384,train,4,2,2,1.0
tut_top5_train_0000385,train,4,1,1,1.0
tut_top5_train_0000386,train,4,2,2,1.0
tut_top5_train_0000387,train,4,0,0,1.0
tut_top5_train_0000388,train,4,2,2,1.0
tut_top5_train_0000389,train,4,0,0,1.0
tut_top5_train_0000390,train,4,1,1,1.0
tut_top5_train_0000391,train,4,2,2,1.0
tut_top5_train_0000392,train,4,0,0,1.0
tut_top5_train_0000393,train,4,0,0,1.0
tut_top5_train_0000394,train,4,1,1,1.0
tut_top5_train_0000395,train,4,2,2,1.0
tut_top5_train_0000396,train,4,2,2,1.0
tut_top5_train_0000397,train,4,0,0,1.0
tut_top5_train_0000398,train,4,1,1,1.0
tut_top5_train_0000399,train,4,0,0,1.0
tut_top5_train_0000400,train,4,2,2,1.0
tut_top5_train_0000401,train,4,3,3,1.0
tut_top5_train_0000402,train,4,1,1,1.0
tut_top5_train_0000403,train,4,2,2,1.0
tut_top5_train_0000404,train,4,2,2,1.0
tut_top5_train_0000405,train,4,0,0,1.0
tut_top5_train_0000406,train,4,2,2,1.0
tut_top5_train_0000407,train,4,1,1,1.0
tut_top5_train_0000408,train,4,1,1,1.0
tut_top5_train_0000409,train,4,2,2,1.0
tut_top5_train_0000410,train,4,2,2,1.0
tut_top5_train_0000411,train,4,2,2,1.0
tut_top5_train_0000412,train,4,1,1,1.0
tut_top5_train_0000413,train,4,0,0,1.0
tut_top5_train_0000414,train,4,2,2,1.0
tut_top5_train_0000415,train,4,1,1,1.0
tut_top5_train_0000416,train,4,0,0,1.0
tut_top5_train_0000417,train,4,1,1,1.0
tut_top5_train_0000418,train,4,0,0,1.0
tut_top5_train_0000419,train,4,2,2,1.0
tut_top5_train_0000420,train,4,2,2,1.0
tut_top5_train_0000421,train,4,2,2,1.0
tut_top5_train_0000422,train,4,0,0,1.0
tut_top5_train_0000423,train,4,0,0,1.0
tut_top5_train_0000424,train,4,2,2,1.0
tut_top5_train_0000425,train,4,2,2,1.0
tut_top5_train_0000426,train,4,0,0,1.0
tut_top5_train_0000427,train,4,1,1,1.0
tut_top5_train_0000428,train,4,0,0,1.0
tut_top5_train_0000429,train,4,1,1,1.0
tut_top5_train_0000430,train,4,3,3,1.0
tut_top5_train_0000431,train,4,2,2,1.0
tut_top5_train_0000432,train,4,1,1,1.0
tut_top5_train_0000433,train,4,3,3,1.0
tut_top5_train_0000434,train,4,0,0,1.0
tut_top5_train_0000435,train,4,1,1,1.0
tut_top5_train_0000436,train,4,2,2,1.0
tut_top5_train_0000437,train,4,0,0,1.0
tut_top5_train_0000438,train,4,1,1,1.0
tut_top5_train_0000439,train,4,1,1,1.0
tut_top5_train_0000440,train,4,1,1,1.0
tut_top5_train_0000441,train,4,0,0,1.0
tut_top5_train_0000442,train,4,1,1,1.0
tut_top5_train_0000443,train,4,0,0,1.0
tut_top5_train_0000444,train,4,2,2,1.0
tut_top5_train_0000445,train,4,1,1,1.0
tut_top5_train_0000446,train,4,3,3,1.0
tut_top5_train_0000447,train,4,0,0,1.0
tut_top5_train_0000448,train,4,3,3,1.0
tut_top5_train_0000449,train,4,3,3,1.0
tut_top5_train_0000450,train,4,2,2,1.0
tut_top5_train_0000451,train,4,2,2,1.0
tut_top5_train_0000452,train,4,2,2,1.0
tut_top5_train_0000453,train,4,0,0,1.0
tut_top5_train_0000454,train,4,1,1,1.0
tut_top5_train_0000455,train,4,0,0,1.0
tut_top5_train_0000456,train,4,1,1,1.0
tut_top5_train_0000457,train,4,3,3,1.0
tut_top5_train_0000458,train,4,1,1,1.0
tut_top5_train_0000459,train,4,2,2,1.0
tut_top5_train_0000460,train,4,1,1,1.0
tut_top5_train_0000461,train,4,2,2,1.0
tut_top5_train_0000462,train,4,0,0,1.0
tut_top5_train_0000463,train,4,1,1,1.0
tut_top5_train_0000464,train,4,1,1,1.0
tut_top5_train_0000465,train,4,1,1,1.0
tut_top5_train_0000466,train,4,2,2,1.0
tut_top5_train_0000467,train,4,0,0,1.0
tut_top5_train_0000468,train,4,0,0,1.0
tut_top5_train_0000469,train,4,2,2,1.0
tut_top5_train_0000470,train,4,2,2,1.0
tut_top5_train_0000471,train,4,2,2,1.0
tut_top5_train_0000472,train,4,2,2,1.0
tut_top5_train_0000473,train,4,0,0,1.0
tut_top5_train_0000474,train,4,3,3,1.0
tut_top5_train_0000475,train,4,1,1,1.0
tut_top5_train_0000476,train,4,2,2,1.0
tut_top5_train_0000477,train,4,2,2,1.0
tut_top5_train_0000478,train,4,2,2,1.0
tut_top5_train_0000479,train,4,0,0,1.0
tut_top5_train_0000480,train,4,3,3,1.0
tut_top5_train_0000481,train,4,1,1,1.0
tut_top5_train_0000482,train,4,0,0,1.0
tut_top5_train_0000483,train,4,0,0,1.0
tut_top5_train_0000484,train,4,3,3,1.0
tut_top5_train_0000485,train,4,1,1,1.0
tut_top5_train_0000486,train,4,1,1,1.0
tut_top5_train_0000487,train,4,1,1,1.0
tut_top5_train_0000488,train,4,3,3,1.0
tut_top5_train_0000489,train,4,2,2,1.0
tut_top5_train_0000490,train,4,1,1,1.0
tut_top5_train_0000491,train,4,2,2,1.0
tut_top5_train_0000492,train,4,1,1,1.0
tut_top5_train_0000493,train,4,2,2,1.0
tut_top5_train_0000494,train,4,2,2,1.0
tut_top5_train_0000495,train,4,1,1,1.0
tut_top5_train_0000496,train,4,2,2,1.0
tut_top5_train_0000497,train,4,0,0,1.0
tut_top5_train_0000498,train,4,2,2,1.0
tut_top5_train_0000499,train,4,1,1,1.0
tut_top5_train_0000500,train,4,0,0,1.0
tut_top5_train_0000501,train,4,2,2,1.0
tut_top5_train_0000502,train,4,0,0,1.0
tut_top5_train_0000503,train,4,2,2,1.0
tut_top5_train_0000504,train,4,0,0,1.0
tut_top5_train_0000505,train,4,2,2,1.0
tut_top5_train_0000506,train,4,1,1,1.0
tut_top5_train_0000507,train,4,0,0,1.0
tut_top5_train_0000508,train,4,2,2,1.0
tut_top5_train_0000509,train,4,0,0,1.0
tut_top5_train_0000510,train,4,0,0,1.0
tut_top5_train_0000511,train,4,2,2,1.0
tut_top5_train_0000512,train,4,2,2,1.0
tut_top5_train_0000513,train,4,2,2,1.0
tut_top5_train_0000514,train,4,1,1,1.0
tut_top5_train_0000515,train,4,0,0,1.0
tut_top5_train_0000516,train,4,0,0,1.0
tut_top5_train_0000517,train,4,2,2,1.0
tut_top5_train_0000518,train,4,1,1,1.0
tut_top5_train_0000519,train,4,0,0,1.0
tut_top5_train_0000520,train,4,1,1,1.0
tut_top5_train_0000521,train,4,2,2,1.0
tut_top5_train_0000522,train,4,0,0,1.0
tut_top5_train_0000523,train,4,3,3,1.0
tut_top5_train_0000524,train,4,1,1,1.0
tut_top5_train_0000525,train,4,1,1,1.0
tut_top5_train_0000526,train,4,2,2,1.0
tut_top5_train_0000527,train,4,0,0,1.0
tut_top5_train_0000528,train,4,1,1,1.0
tut_top5_train_0000529,train,4,2,2,1.0
tut_top5_train_0000530,train,4,2,2,1.0
tut_top5_train_0000531,train,4,1,1,1.0
tut_top5_train_0000532,train,4,1,1,1.0
tut_top5_train_0000533,train,4,1,1,1.0
tut_top5_train_0000534,train,4,1,1,1.0
tut_top5_train_0000535,train,4,0,0,1.0
tut_top5_train_0000536,train,4,2,2,1.0
tut_top5_train_0000537,train,4,1,1,1.0
tut_top5_train_0000538,train,4,2,2,1.0
tut_top5_train_0000539,train,4,0,0,1.0
tut_top5_train_0000540,train,4,0,0,1.0
tut_top5_train_0000541,train,4,2,2,1.0
tut_top5_train_0000542,train,4,1,1,1.0
tut_top5_train_0000543,train,4,0,0,1.0
tut_top5_train_0000544,train,4,1,1,1.0
tut_top5_train_0000545,train,4,2,2,1.0
tut_top5_train_0000546,train,4,3,3,1.0
tut_top5_train_0000547,train,4,0,0,1.0
tut_top5_train_0000548,train,4,1,1,1.0
tut_top5_train_0000549,train,4,2,2,1.0
tut_top5_train_0000550,train,4,0,0,1.0
tut_top5_train_0000551,train,4,2,2,1.0
tut_top5_train_0000552,train,4,1,1,1.0
tut_top5_train_0000553,train,4,0,0,1.0
tut_top5_train_0000554,train,4,2,2,1.0
tut_top5_train_0000555,train,4,2,2,1.0
tut_top5_train_0000556,train,4,2,2,1.0
tut_top5_train_0000557,train,4,1,1,1.0
tut_top5_train_0000558,train,4,1,1,1.0
tut_top5_train_0000559,train,4,3,3,1.0
tut_top5_train_0000560,train,4,1,1,1.0
tut_top5_train_0000561,train,4,2,2,1.0
tut_top5_train_0000562,train,4,1,1,1.0
tut_top5_train_0000563,train,4,3,3,1.0
tut_top5_train_0000564,train,4,2,2,1.0
tut_top5_train_0000565,train,4,2,2,1.0
tut_top5_train_0000566,train,4,0,0,1.0
tut_top5_train_0000567,train,4,2,2,1.0
tut_top5_train_0000568,train,4,2,2,1.0
tut_top5_train_0000569,train,4,1,1,1.0
tut_top5_train_0000570,train,4,2,2,1.0
tut_top5_train_0000571,train,4,0,0,1.0
tut_top5_train_0000572,train,4,1,1,1.0
tut_top5_train_0000573,train,4,1,1,1.0
tut_top5_train_0000574,train,4,1,1,1.0
tut_top5_train_0000575,train,4,3,3,1.0
tut_top5_train_0000576,train,4,2,2,1.0
tut_top5_train_0000577,train,4,2,2,1.0
tut_top5_train_0000578,train,4,3,3,1.0
tut_top5_train_0000579,train,4,0,0,1.0
tut_top5_train_0000580,train,4,2,2,1.0
tut_top5_train_0000581,train,4,0,0,1.0
tut_top5_train_0000582,train,4,1,1,1.0
tut_top5_train_0000583,train,4,0,0,1.0
tut_top5_train_0000584,train,4,2,2,1.0
tut_top5_train_0000585,train,4,3,3,1.0
tut_top5_train_0000586,train,4,1,1,1.0
tut_top5_train_0000587,train,4,0,0,1.0
tut_top5_train_0000588,train,4,1,1,1.0
tut_top5_train_0000589,train,4,2,2,1.0
tut_top5_train_0000590,train,4,3,3,1.0
tut_top5_train_0000591,train,4,3,3,1.0
tut_top5_train_0000592,train,4,2,2,1.0
tut_top5_train_0000593,train,4,3,3,1.0
tut_top5_train_0000594,train,4,0,0,1.0
tut_top5_train_0000595,train,4,2,2,1.0
tut_top5_train_0000596,train,4,2,2,1.0
tut_top5_train_0000597,train,4,0,0,1.0
tut_top5_train_0000598,train,4,2,2,1.0
tut_top5_train_0000599,train,4,3,3,1.0
tut_top5_train_0000600,train,4,1,1,1.0
tut_top5_train_0000601,train,4,0,0,1.0
tut_top5_train_0000602,train,4,3,3,1.0
tut_top5_train_0000603,train,4,1,1,1.0
tut_top5_train_0000604,train,4,2,2,1.0
tut_top5_train_0000605,train,4,1,1,1.0
tut_top5_train_0000606,train,4,0,0,1.0
tut_top5_train_0000607,train,4,1,1,1.0
tut_top5_train_0000608,train,4,2,2,1.0
tut_top5_train_0000609,train,4,2,2,1.0
tut_top5_train_0000610,train,4,1,1,1.0
tut_top5_train_0000611,train,4,2,2,1.0
tut_top5_train_0000612,train,4,1,1,1.0
tut_top5_train_0000613,train,4,2,2,1.0
tut_top5_train_0000614,train,4,0,0,1.0
tut_top5_train_0000615,train,4,2,2,1.0
tut_top5_train_0000616,train,4,1,1,1.0
tut_top5_train_0000617,train,4,3,3,1.0
tut_top5_train_0000618,train,4,1,1,1.0
tut_top5_train_0000619,train,4,2,2,1.0
tut_top5_train_0000620,train,4,1,1,1.0
tut_top5_train_0000621,train,4,1,1,1.0
tut_top5_train_0000622,train,4,0,0,1.0
tut_top5_train_0000623,train,4,0,0,1.0
tut_top5_train_0000624,train,4,1,1,1.0
tut_top5_train_0000625,train,4,1,1,1.0
tut_top5_train_0000626,train,4,2,2,1.0
tut_top5_train_0000627,train,4,2,2,1.0
tut_top5_train_0000628,train,4,1,1,1.0
tut_top5_train_0000629,train,4,2,2,1.0
tut_top5_train_0000630,train,4,1,1,1.0
tut_top5_train_0000631,train,4,1,1,1.0
tut_top5_train_0000632,train,4,1,1,1.0
tut_top5_train_0000633,train,4,2,2,1.0
tut_top5_train_0000634,train,4,3,3,1.0
tut_top5_train_0000635,train,4,2,2,1.0
tut_top5_train_0000636,train,4,2,2,1.0
tut_top5_train_0000637,train,4,0,0,1.0
tut_top5_train_0000638,train,4,3,3,1.0
tut_top5_train_0000639,train,4,1,1,1.0
tut_top5_train_0000640,train,4,1,1,1.0
tut_top5_train_0000641,train,4,1,1,1.0
tut_top5_train_0000642,train,4,1,1,1.0
tut_top5_train_0000643,train,4,0,0,1.0
tut_top5_train_0000644,train,4,2,2,1.0
tut_top5_train_0000645,train,4,3,3,1.0
tut_top5_train_0000646,train,4,2,2,1.0
tut_top5_train_0000647,train,4,1,1,1.0
tut_top5_train_0000648,train,4,3,3,1.0
tut_top5_train_0000649,train,4,1,1,1.0
tut_top5_train_0000650,train,4,3,3,1.0
tut_top5_train_0000651,train,4,2,2,1.0
tut_top5_train_0000652,train,4,2,2,1.0
tut_top5_train_0000653,train,4,3,3,1.0
tut_top5_train_0000654,train,4,2,2,1.0
tut_top5_train_0000655,train,4,2,2,1.0
tut_top5_train_0000656,train,4,2,2,1.0
tut_top5_train_0000657,train,4,1,1,1.0
tut_top5_train_0000658,train,4,0,0,1.0
tut_top5_train_0000659,train,4,0,0,1.0
tut_top5_train_0000660,train,4,0,0,1.0
tut_top5_train_0000661,train,4,1,1,1.0
tut_top5_train_0000662,train,4,1,1,1.0
tut_top5_train_0000663,train,4,0,0,1.0
tut_top5_train_0000664,train,4,0,0,1.0
tut_top5_train_0000665,train,4,1,1,1.0
tut_top5_train_0000666,train,4,2,2,1.0
tut_top5_train_0000667,train,4,3,3,1.0
tut_top5_train_0000668,train,4,0,0,1.0
tut_top5_train_0000669,train,4,0,0,1.0
tut_top5_train_0000670,train,4,0,0,1.0
tut_top5_train_0000671,train,4,1,1,1.0
tut_top5_train_0000672,train,4,2,2,1.0
tut_top5_train_0000673,train,4,1,1,1.0
tut_top5_train_0000674,train,4,0,0,1.0
tut_top5_train_0000675,train,4,0,0,1.0
tut_top5_train_0000676,train,4,1,1,1.0
tut_top5_train_0000677,train,4,0,0,1.0
tut_top5_train_0000678,train,4,1,1,1.0
tut_top5_train_0000679,train,4,0,0,1.0
tut_top5_train_0000680,train,4,0,0,1.0
tut_top5_train_0000681,train,4,1,1,1.0
tut_top5_train_0000682,train,4,2,2,1.0
tut_top5_train_0000683,train,4,1,1,1.0
tut_top5_train_0000684,train,4,0,0,1.0
tut_top5_train_0000685,train,4,1,1,1.0
tut_top5_train_0000686,train,4,1,1,1.0
tut_top5_train_0000687,train,4,0,0,1.0
tut_top5_train_0000688,train,4,1,1,1.0
tut_top5_train_0000689,train,4,2,2,1.0
tut_top5_train_0000690,train,4,1,1,1.0
tut_top5_train_0000691,train,4,1,1,1.0
tut_top5_train_0000692,train,4,2,2,1.0
tut_top5_train_0000693,train,4,0,0,1.0
tut_top5_train_0000694,train,4,2,2,1.0
tut_top5_train_0000695,train,4,2,2,1.0
tut_top5_train_0000696,train,4,2,2,1.0
tut_top5_train_0000697,train,4,0,0,1.0
tut_top5_train_0000698,train,4,0,0,1.0
tut_top5_train_0000699,train,4,2,2,1.0
tut_top5_train_0000700,train,4,2,2,1.0
tut_top5_train_0000701,train,4,2,2,1.0
tut_top5_train_0000702,train,4,1,1,1.0
tut_top5_train_0000703,train,4,0,0,1.0
tut_top5_train_0000704,train,4,1,1,1.0
tut_top5_train_0000705,train,4,0,0,1.0
tut_top5_train_0000706,train,4,2,2,1.0
tut_top5_train_0000707,train,4,1,1,1.0
tut_top5_train_0000708,train,4,0,0,1.0
tut_top5_train_0000709,train,4,0,0,1.0
tut_top5_train_0000710,train,4,2,2,1.0
tut_top5_train_0000711,train,4,2,2,1.0
tut_top5_train_0000712,train,4,3,3,1.0
tut_top5_train_0000713,train,4,1,1,1.0
tut_top5_train_0000714,train,4,1,1,1.0
tut_top5_train_0000715,train,4,1,1,1.0
tut_top5_train_0000716,train,4,3,3,1.0
tut_top5_train_0000717,train,4,2,2,1.0
tut_top5_train_0000718,train,4,2,2,1.0
tut_top5_train_0000719,train,4,1,1,1.0
tut_top5_train_0000720,train,4,3,3,1.0
tut_top5_train_0000721,train,4,3,3,1.0
tut_top5_train_0000722,train,4,2,2,1.0
tut_top5_train_0000723,train,4,2,2,1.0
tut_top5_train_0000724,train,4,2,2,1.0
tut_top5_train_0000725,train,4,0,0,1.0
tut_top5_train_0000726,train,4,2,2,1.0
tut_top5_train_0000727,train,4,2,2,1.0
tut_top5_train_0000728,train,4,1,1,1.0
tut_top5_train_0000729,train,4,2,2,1.0
tut_top5_train_0000730,train,4,3,3,1.0
tut_top5_train_0000731,train,4,0,0,1.0
tut_top5_train_0000732,train,4,1,1,1.0
tut_top5_train_0000733,train,4,0,0,1.0
tut_top5_train_0000734,train,4,0,0,1.0
tut_top5_train_0000735,train,4,2,2,1.0
tut_top5_train_0000736,train,4,1,1,1.0
tut_top5_train_0000737,train,4,2,2,1.0
tut_top5_train_0000738,train,4,2,2,1.0
tut_top5_train_0000739,train,4,3,3,1.0
tut_top5_train_0000740,train,4,2,2,1.0
tut_top5_train_0000741,train,4,2,2,1.0
tut_top5_train_0000742,train,4,0,0,1.0
tut_top5_train_0000743,train,4,3,3,1.0
tut_top5_train_0000744,train,4,1,1,1.0
tut_top5_train_0000745,train,4,1,1,1.0
tut_top5_train_0000746,train,4,2,2,1.0
tut_top5_train_0000747,train,4,0,0,1.0
tut_top5_train_0000748,train,4,0,0,1.0
tut_top5_train_0000749,train,4,2,2,1.0
tut_top5_train_0000750,train,4,2,2,1.0
tut_top5_train_0000751,train,4,0,0,1.0
tut_top5_train_0000752,train,4,0,0,1.0
tut_top5_train_0000753,train,4,0,0,1.0
tut_top5_train_0000754,train,4,2,2,1.0
tut_top5_train_0000755,train,4,0,0,1.0
tut_top5_train_0000756,train,4,3,3,1.0
tut_top5_train_0000757,train,4,2,2,1.0
tut_top5_train_0000758,train,4,1,1,1.0
tut_top5_train_0000759,train,4,0,0,1.0
tut_top5_train_0000760,train,4,0,0,1.0
tut_top5_train_0000761,train,4,1,1,1.0
tut_top5_train_0000762,train,4,3,3,1.0
tut_top5_train_0000763,train,4,1,1,1.0
tut_top5_train_0000764,train,4,2,2,1.0
tut_top5_train_0000765,train,4,3,3,1.0
tut_top5_train_0000766,train,4,1,1,1.0
tut_top5_train_0000767,train,4,0,0,1.0
tut_top5_train_0000768,train,4,3,3,1.0
tut_top5_train_0000769,train,4,2,2,1.0
tut_top5_train_0000770,train,4,3,3,1.0
tut_top5_train_0000771,train,4,2,2,1.0
tut_top5_train_0000772,train,4,3,3,1.0
tut_top5_train_0000773,train,4,1,1,1.0
tut_top5_train_0000774,train,4,0,0,1.0
tut_top5_train_0000775,train,4,1,1,1.0
tut_top5_train_0000776,train,4,3,3,1.0
tut_top5_train_0000777,train,4,2,2,1.0
tut_top5_train_0000778,train,4,1,1,1.0
tut_top5_train_0000779,train,4,0,0,1.0
tut_top5_train_0000780,train,4,2,2,1.0
tut_top5_train_0000781,train,4,1,1,1.0
tut_top5_train_0000782,train,4,2,2,1.0
tut_top5_train_0000783,train,4,2,2,1.0
tut_top5_train_0000784,train,4,0,0,1.0
tut_top5_train_0000785,train,4,0,0,1.0
tut_top5_train_0000786,train,4,1,1,1.0
tut_top5_train_0000787,train,4,3,3,1.0
tut_top5_train_0000788,train,4,1,1,1.0
tut_top5_train_0000789,train,4,1,1,1.0
tut_top5_train_0000790,train,4,2,2,1.0
tut_top5_train_0000791,train,4,1,1,1.0
tut_top5_train_0000792,train,4,2,2,1.0
tut_top5_train_0000793,train,4,0,0,1.0
tut_top5_train_0000794,train,4,2,2,1.0
tut_top5_train_0000795,train,4,0,0,1.0
tut_top5_train_0000796,train,4,3,3,1.0
tut_top5_train_0000797,train,4,3,3,1.0
tut_top5_train_0000798,train,4,3,3,1.0
tut_top5_train_0000799,train,4,0,0,1.0
